Entidade;Número do Organograma;Descrição do organograma;Número da ação;Descrição da ação;Número do programa;Descrição do programa;Número da função;Descrição da função;Número da subfunção;Descrição da subfunção;Número da despesa;Natureza de Despesa;Descrição da natureza de despesa;Recurso;Descrição do recurso;Saldo atual da despesa
PREFEITURA MUNICIPAL DE INAJA;09.001;DIVISÃO DE DIREÇÃO HOSPITALAR;1.901;OBRAS E/OU REFORMA EM PRÉDIOS PUBLICOS;16;SAUDE PARA TODOS;10;Saúde;302;Assistência Hospitalar e Ambulatorial;185;4.4.90.51.00.00.00.00;OBRAS E INSTALAÇÕES;00518.00518.09.02.06.20.1.500.0000;BLOCO DE INVESTIMENTOS NA REDE DE SERVIÇOS PÚBLICOS DE SAÚDE;340.000,00
PREFEITURA MUNICIPAL DE INAJA;09.001;DIVISÃO DE DIREÇÃO HOSPITALAR;1.902;EDIFICAR UM HELIPORTO, ESPECIALMENTE PARA ATENDER EMERGENCIAS ATRAVES DO SAMU.;16;SAUDE PARA TODOS;10;Saúde;302;Assistência Hospitalar e Ambulatorial;186;4.4.90.51.00.00.00.00;OBRAS E INSTALAÇÕES;00303.00303.01.02.00.00.1.500.1002;SAÚDE - RECEITAS VINCULADAS (EC 29/00 - 15%);10.000,00
PREFEITURA MUNICIPAL DE INAJA;09.001;DIVISÃO DE DIREÇÃO HOSPITALAR;1.915;REFORMA E/OU MELHORIAS DO HOSPITAL MUNICIPAL;16;SAUDE PARA TODOS;10;Saúde;302;Assistência Hospitalar e Ambulatorial;188;4.4.90.51.00.00.00.00;OBRAS E INSTALAÇÕES;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);10.000,00
PREFEITURA MUNICIPAL DE INAJA;09.002;DIVISÃO DE VIGILANCIA SANITÁRIA E EPIDEMIOLOGIA;2.907;MANUTENÇÃO DOS PROGRAMAS - ESF E ACS;16;SAUDE PARA TODOS;10;Saúde;301;Atenção Básica;241;3.1.90.11.00.00.00.00;VENCIMENTOS E VANTAGENS FIXAS-PESSOAL CIVIL;00303.00303.01.02.00.00.1.500.1002;SAÚDE - RECEITAS VINCULADAS (EC 29/00 - 15%);57.072,26
PREFEITURA MUNICIPAL DE INAJA;09.002;DIVISÃO DE VIGILANCIA SANITÁRIA E EPIDEMIOLOGIA;2.907;MANUTENÇÃO DOS PROGRAMAS - ESF E ACS;16;SAUDE PARA TODOS;10;Saúde;301;Atenção Básica;241;3.1.90.11.00.00.00.00;VENCIMENTOS E VANTAGENS FIXAS-PESSOAL CIVIL;00494.00494.09.02.06.00.1.500.0000;BLOCO DE CUSTEIO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE;2.310,84
PREFEITURA MUNICIPAL DE INAJA;09.002;DIVISÃO DE VIGILANCIA SANITÁRIA E EPIDEMIOLOGIA;2.907;MANUTENÇÃO DOS PROGRAMAS - ESF E ACS;16;SAUDE PARA TODOS;10;Saúde;301;Atenção Básica;242;3.1.90.13.00.00.00.00;CONTRIBUIÇÕES PATRONAIS;00494.00494.09.02.06.00.1.500.0000;BLOCO DE CUSTEIO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE;195,74
PREFEITURA MUNICIPAL DE INAJA;09.002;DIVISÃO DE VIGILANCIA SANITÁRIA E EPIDEMIOLOGIA;2.907;MANUTENÇÃO DOS PROGRAMAS - ESF E ACS;16;SAUDE PARA TODOS;10;Saúde;301;Atenção Básica;243;3.1.91.13.00.00.00.00;CONTRIBUIÇÕES PATRONAIS;00303.00303.01.02.00.00.1.500.1002;SAÚDE - RECEITAS VINCULADAS (EC 29/00 - 15%);11.591,65
PREFEITURA MUNICIPAL DE INAJA;09.002;DIVISÃO DE VIGILANCIA SANITÁRIA E EPIDEMIOLOGIA;2.907;MANUTENÇÃO DOS PROGRAMAS - ESF E ACS;16;SAUDE PARA TODOS;10;Saúde;301;Atenção Básica;244;3.3.90.30.00.00.00.00;MATERIAL DE CONSUMO;00303.00303.01.02.00.00.1.500.1002;SAÚDE - RECEITAS VINCULADAS (EC 29/00 - 15%);40.000,00
PREFEITURA MUNICIPAL DE INAJA;09.002;DIVISÃO DE VIGILANCIA SANITÁRIA E EPIDEMIOLOGIA;2.907;MANUTENÇÃO DOS PROGRAMAS - ESF E ACS;16;SAUDE PARA TODOS;10;Saúde;301;Atenção Básica;244;3.3.90.30.00.00.00.00;MATERIAL DE CONSUMO;00494.00494.09.02.06.00.1.500.0000;BLOCO DE CUSTEIO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE;59.550,55
PREFEITURA MUNICIPAL DE INAJA;09.002;DIVISÃO DE VIGILANCIA SANITÁRIA E EPIDEMIOLOGIA;2.907;MANUTENÇÃO DOS PROGRAMAS - ESF E ACS;16;SAUDE PARA TODOS;10;Saúde;301;Atenção Básica;245;3.3.90.39.00.00.00.00;OUTROS SERVIÇOS DE TERCEIROS-PESSOA JURÍDICA;00303.00303.01.02.00.00.1.500.1002;SAÚDE - RECEITAS VINCULADAS (EC 29/00 - 15%);10.000,00
PREFEITURA MUNICIPAL DE INAJA;09.002;DIVISÃO DE VIGILANCIA SANITÁRIA E EPIDEMIOLOGIA;2.907;MANUTENÇÃO DOS PROGRAMAS - ESF E ACS;16;SAUDE PARA TODOS;10;Saúde;301;Atenção Básica;246;4.4.90.52.00.00.00.00;EQUIPAMENTOS E MATERIAL PERMANENTE;00303.00303.01.02.00.00.1.500.1002;SAÚDE - RECEITAS VINCULADAS (EC 29/00 - 15%);3.000,00
PREFEITURA MUNICIPAL DE INAJA;09.002;DIVISÃO DE VIGILANCIA SANITÁRIA E EPIDEMIOLOGIA;2.903;MANUTENÇÃO DA DIVISÃO DE VIGILÂNCIA SANITÁRIA;16;SAUDE PARA TODOS;10;Saúde;304;Vigilância Sanitária;235;3.1.90.11.00.00.00.00;VENCIMENTOS E VANTAGENS FIXAS-PESSOAL CIVIL;00303.00303.01.02.00.00.1.500.1002;SAÚDE - RECEITAS VINCULADAS (EC 29/00 - 15%);36.371,35
PREFEITURA MUNICIPAL DE INAJA;09.002;DIVISÃO DE VIGILANCIA SANITÁRIA E EPIDEMIOLOGIA;2.903;MANUTENÇÃO DA DIVISÃO DE VIGILÂNCIA SANITÁRIA;16;SAUDE PARA TODOS;10;Saúde;304;Vigilância Sanitária;235;3.1.90.11.00.00.00.00;VENCIMENTOS E VANTAGENS FIXAS-PESSOAL CIVIL;00494.00494.09.02.06.00.1.500.0000;BLOCO DE CUSTEIO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE;21.025,93
PREFEITURA MUNICIPAL DE INAJA;09.002;DIVISÃO DE VIGILANCIA SANITÁRIA E EPIDEMIOLOGIA;2.903;MANUTENÇÃO DA DIVISÃO DE VIGILÂNCIA SANITÁRIA;16;SAUDE PARA TODOS;10;Saúde;304;Vigilância Sanitária;236;3.1.90.13.00.00.00.00;CONTRIBUIÇÕES PATRONAIS;00494.00494.09.02.06.00.1.500.0000;BLOCO DE CUSTEIO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE;6.429,93
PREFEITURA MUNICIPAL DE INAJA;09.002;DIVISÃO DE VIGILANCIA SANITÁRIA E EPIDEMIOLOGIA;2.903;MANUTENÇÃO DA DIVISÃO DE VIGILÂNCIA SANITÁRIA;16;SAUDE PARA TODOS;10;Saúde;304;Vigilância Sanitária;237;3.1.91.13.00.00.00.00;CONTRIBUIÇÕES PATRONAIS;00303.00303.01.02.00.00.1.500.1002;SAÚDE - RECEITAS VINCULADAS (EC 29/00 - 15%);1.494,67
PREFEITURA MUNICIPAL DE INAJA;09.002;DIVISÃO DE VIGILANCIA SANITÁRIA E EPIDEMIOLOGIA;2.903;MANUTENÇÃO DA DIVISÃO DE VIGILÂNCIA SANITÁRIA;16;SAUDE PARA TODOS;10;Saúde;304;Vigilância Sanitária;238;3.3.90.30.00.00.00.00;MATERIAL DE CONSUMO;00303.00303.01.02.00.00.1.500.1002;SAÚDE - RECEITAS VINCULADAS (EC 29/00 - 15%);8.000,00
PREFEITURA MUNICIPAL DE INAJA;09.002;DIVISÃO DE VIGILANCIA SANITÁRIA E EPIDEMIOLOGIA;2.903;MANUTENÇÃO DA DIVISÃO DE VIGILÂNCIA SANITÁRIA;16;SAUDE PARA TODOS;10;Saúde;304;Vigilância Sanitária;238;3.3.90.30.00.00.00.00;MATERIAL DE CONSUMO;00494.00494.09.02.06.00.1.500.0000;BLOCO DE CUSTEIO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE;60.000,00
PREFEITURA MUNICIPAL DE INAJA;09.002;DIVISÃO DE VIGILANCIA SANITÁRIA E EPIDEMIOLOGIA;2.903;MANUTENÇÃO DA DIVISÃO DE VIGILÂNCIA SANITÁRIA;16;SAUDE PARA TODOS;10;Saúde;304;Vigilância Sanitária;239;3.3.90.39.00.00.00.00;OUTROS SERVIÇOS DE TERCEIROS-PESSOA JURÍDICA;00303.00303.01.02.00.00.1.500.1002;SAÚDE - RECEITAS VINCULADAS (EC 29/00 - 15%);5.000,00
PREFEITURA MUNICIPAL DE INAJA;09.002;DIVISÃO DE VIGILANCIA SANITÁRIA E EPIDEMIOLOGIA;2.903;MANUTENÇÃO DA DIVISÃO DE VIGILÂNCIA SANITÁRIA;16;SAUDE PARA TODOS;10;Saúde;304;Vigilância Sanitária;239;3.3.90.39.00.00.00.00;OUTROS SERVIÇOS DE TERCEIROS-PESSOA JURÍDICA;00494.00494.09.02.06.00.1.500.0000;BLOCO DE CUSTEIO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE;20.000,00
PREFEITURA MUNICIPAL DE INAJA;09.002;DIVISÃO DE VIGILANCIA SANITÁRIA E EPIDEMIOLOGIA;2.903;MANUTENÇÃO DA DIVISÃO DE VIGILÂNCIA SANITÁRIA;16;SAUDE PARA TODOS;10;Saúde;304;Vigilância Sanitária;240;4.4.90.52.00.00.00.00;EQUIPAMENTOS E MATERIAL PERMANENTE;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);51.300,00
PREFEITURA MUNICIPAL DE INAJA;09.002;DIVISÃO DE VIGILANCIA SANITÁRIA E EPIDEMIOLOGIA;2.903;MANUTENÇÃO DA DIVISÃO DE VIGILÂNCIA SANITÁRIA;16;SAUDE PARA TODOS;10;Saúde;304;Vigilância Sanitária;240;4.4.90.52.00.00.00.00;EQUIPAMENTOS E MATERIAL PERMANENTE;00494.00494.09.02.06.00.1.500.0000;BLOCO DE CUSTEIO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE;50.000,00
PREFEITURA MUNICIPAL DE INAJA;09.002;DIVISÃO DE VIGILANCIA SANITÁRIA E EPIDEMIOLOGIA;2.903;MANUTENÇÃO DA DIVISÃO DE VIGILÂNCIA SANITÁRIA;16;SAUDE PARA TODOS;10;Saúde;304;Vigilância Sanitária;240;4.4.90.52.00.00.00.00;EQUIPAMENTOS E MATERIAL PERMANENTE;00518.00518.09.02.06.20.2.500.0000;BLOCO DE INVESTIMENTOS NA REDE DE SERVIÇOS PÚBLICOS DE SAÚDE;200.000,00
PREFEITURA MUNICIPAL DE INAJA;09.003;DIVISÃO DE ASSISTENCIA FARMACÊUTICA;2.908;MANUTENÇÃO DE ASSISTÊNCIA FARMACEUTICA;16;SAUDE PARA TODOS;10;Saúde;302;Assistência Hospitalar e Ambulatorial;247;3.3.90.30.00.00.00.00;MATERIAL DE CONSUMO;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);3.500,00
PREFEITURA MUNICIPAL DE INAJA;09.003;DIVISÃO DE ASSISTENCIA FARMACÊUTICA;2.908;MANUTENÇÃO DE ASSISTÊNCIA FARMACEUTICA;16;SAUDE PARA TODOS;10;Saúde;302;Assistência Hospitalar e Ambulatorial;247;3.3.90.30.00.00.00.00;MATERIAL DE CONSUMO;00303.00303.01.02.00.00.1.500.1002;SAÚDE - RECEITAS VINCULADAS (EC 29/00 - 15%);3.500,00
PREFEITURA MUNICIPAL DE INAJA;09.003;DIVISÃO DE ASSISTENCIA FARMACÊUTICA;2.908;MANUTENÇÃO DE ASSISTÊNCIA FARMACEUTICA;16;SAUDE PARA TODOS;10;Saúde;302;Assistência Hospitalar e Ambulatorial;247;3.3.90.30.00.00.00.00;MATERIAL DE CONSUMO;00494.00494.09.02.06.00.1.500.0000;BLOCO DE CUSTEIO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE;18.003,54
PREFEITURA MUNICIPAL DE INAJA;09.003;DIVISÃO DE ASSISTENCIA FARMACÊUTICA;2.908;MANUTENÇÃO DE ASSISTÊNCIA FARMACEUTICA;16;SAUDE PARA TODOS;10;Saúde;302;Assistência Hospitalar e Ambulatorial;248;3.3.90.32.00.00.00.00;MATERIAL, BEM OU SERVIÇO PARA DISTRIBUIÇÃO GRATUIT;00494.00494.09.02.06.00.1.500.0000;BLOCO DE CUSTEIO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE;10.244,90
PREFEITURA MUNICIPAL DE INAJA;09.003;DIVISÃO DE ASSISTENCIA FARMACÊUTICA;2.908;MANUTENÇÃO DE ASSISTÊNCIA FARMACEUTICA;16;SAUDE PARA TODOS;10;Saúde;302;Assistência Hospitalar e Ambulatorial;366;3.1.90.11.00.00.00.00;VENCIMENTOS E VANTAGENS FIXAS-PESSOAL CIVIL;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);1.000,00
PREFEITURA MUNICIPAL DE INAJA;09.003;DIVISÃO DE ASSISTENCIA FARMACÊUTICA;2.908;MANUTENÇÃO DE ASSISTÊNCIA FARMACEUTICA;16;SAUDE PARA TODOS;10;Saúde;302;Assistência Hospitalar e Ambulatorial;366;3.1.90.11.00.00.00.00;VENCIMENTOS E VANTAGENS FIXAS-PESSOAL CIVIL;00303.00303.01.02.00.00.1.500.1002;SAÚDE - RECEITAS VINCULADAS (EC 29/00 - 15%);14.633,94
PREFEITURA MUNICIPAL DE INAJA;09.003;DIVISÃO DE ASSISTENCIA FARMACÊUTICA;2.908;MANUTENÇÃO DE ASSISTÊNCIA FARMACEUTICA;16;SAUDE PARA TODOS;10;Saúde;302;Assistência Hospitalar e Ambulatorial;367;3.1.90.13.00.00.00.00;CONTRIBUIÇÕES PATRONAIS;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);250,00
PREFEITURA MUNICIPAL DE INAJA;09.003;DIVISÃO DE ASSISTENCIA FARMACÊUTICA;2.908;MANUTENÇÃO DE ASSISTÊNCIA FARMACEUTICA;16;SAUDE PARA TODOS;10;Saúde;302;Assistência Hospitalar e Ambulatorial;367;3.1.90.13.00.00.00.00;CONTRIBUIÇÕES PATRONAIS;00303.00303.01.02.00.00.1.500.1002;SAÚDE - RECEITAS VINCULADAS (EC 29/00 - 15%);250,00
PREFEITURA MUNICIPAL DE INAJA;09.003;DIVISÃO DE ASSISTENCIA FARMACÊUTICA;2.908;MANUTENÇÃO DE ASSISTÊNCIA FARMACEUTICA;16;SAUDE PARA TODOS;10;Saúde;302;Assistência Hospitalar e Ambulatorial;368;3.1.91.13.00.00.00.00;CONTRIBUIÇÕES PATRONAIS;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);250,00
PREFEITURA MUNICIPAL DE INAJA;09.003;DIVISÃO DE ASSISTENCIA FARMACÊUTICA;2.908;MANUTENÇÃO DE ASSISTÊNCIA FARMACEUTICA;16;SAUDE PARA TODOS;10;Saúde;302;Assistência Hospitalar e Ambulatorial;368;3.1.91.13.00.00.00.00;CONTRIBUIÇÕES PATRONAIS;00303.00303.01.02.00.00.1.500.1002;SAÚDE - RECEITAS VINCULADAS (EC 29/00 - 15%);6.648,76
PREFEITURA MUNICIPAL DE INAJA;10.001;ADMINISTRAÇÃO DO DEPARTAMENTO DE EDUCAÇÃO;2.101;MANUTENÇÃO DA SECRETARIA MUNICIPAL DE EDUCAÇÃO;2;ADMINISTRAÇÃO E PLANEJAMENTO;12;Educação;361;Ensino Fundamental;249;3.1.90.11.00.00.00.00;VENCIMENTOS E VANTAGENS FIXAS-PESSOAL CIVIL;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);92.649,05
PREFEITURA MUNICIPAL DE INAJA;10.001;ADMINISTRAÇÃO DO DEPARTAMENTO DE EDUCAÇÃO;2.101;MANUTENÇÃO DA SECRETARIA MUNICIPAL DE EDUCAÇÃO;2;ADMINISTRAÇÃO E PLANEJAMENTO;12;Educação;361;Ensino Fundamental;249;3.1.90.11.00.00.00.00;VENCIMENTOS E VANTAGENS FIXAS-PESSOAL CIVIL;00103.00103.01.01.00.00.1.500.1001;5% SOBRE TRANSFERÊNCIAS CONSTITUCIONAIS FUNDEB;150.000,00
PREFEITURA MUNICIPAL DE INAJA;10.001;ADMINISTRAÇÃO DO DEPARTAMENTO DE EDUCAÇÃO;2.101;MANUTENÇÃO DA SECRETARIA MUNICIPAL DE EDUCAÇÃO;2;ADMINISTRAÇÃO E PLANEJAMENTO;12;Educação;361;Ensino Fundamental;249;3.1.90.11.00.00.00.00;VENCIMENTOS E VANTAGENS FIXAS-PESSOAL CIVIL;00104.00104.01.01.00.00.1.500.1001;DEMAIS IMPOSTOS VINCULADOS À EDUCAÇÃO BÁSICA;20.000,00
PREFEITURA MUNICIPAL DE INAJA;10.001;ADMINISTRAÇÃO DO DEPARTAMENTO DE EDUCAÇÃO;2.101;MANUTENÇÃO DA SECRETARIA MUNICIPAL DE EDUCAÇÃO;2;ADMINISTRAÇÃO E PLANEJAMENTO;12;Educação;361;Ensino Fundamental;250;3.1.90.13.00.00.00.00;CONTRIBUIÇÕES PATRONAIS;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);50.802,36
PREFEITURA MUNICIPAL DE INAJA;10.001;ADMINISTRAÇÃO DO DEPARTAMENTO DE EDUCAÇÃO;2.101;MANUTENÇÃO DA SECRETARIA MUNICIPAL DE EDUCAÇÃO;2;ADMINISTRAÇÃO E PLANEJAMENTO;12;Educação;361;Ensino Fundamental;251;3.1.91.13.00.00.00.00;CONTRIBUIÇÕES PATRONAIS;00103.00103.01.01.00.00.1.500.1001;5% SOBRE TRANSFERÊNCIAS CONSTITUCIONAIS FUNDEB;20.000,00
PREFEITURA MUNICIPAL DE INAJA;10.001;ADMINISTRAÇÃO DO DEPARTAMENTO DE EDUCAÇÃO;2.101;MANUTENÇÃO DA SECRETARIA MUNICIPAL DE EDUCAÇÃO;2;ADMINISTRAÇÃO E PLANEJAMENTO;12;Educação;361;Ensino Fundamental;251;3.1.91.13.00.00.00.00;CONTRIBUIÇÕES PATRONAIS;00104.00104.01.01.00.00.1.500.1001;DEMAIS IMPOSTOS VINCULADOS À EDUCAÇÃO BÁSICA;5.000,00
PREFEITURA MUNICIPAL DE INAJA;10.001;ADMINISTRAÇÃO DO DEPARTAMENTO DE EDUCAÇÃO;2.101;MANUTENÇÃO DA SECRETARIA MUNICIPAL DE EDUCAÇÃO;2;ADMINISTRAÇÃO E PLANEJAMENTO;12;Educação;361;Ensino Fundamental;252;3.3.90.14.00.00.00.00;DIÁRIAS-CIVIL;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);23.728,11
PREFEITURA MUNICIPAL DE INAJA;10.001;ADMINISTRAÇÃO DO DEPARTAMENTO DE EDUCAÇÃO;2.101;MANUTENÇÃO DA SECRETARIA MUNICIPAL DE EDUCAÇÃO;2;ADMINISTRAÇÃO E PLANEJAMENTO;12;Educação;361;Ensino Fundamental;253;3.3.90.30.00.00.00.00;MATERIAL DE CONSUMO;00103.00103.01.01.00.00.1.500.1001;5% SOBRE TRANSFERÊNCIAS CONSTITUCIONAIS FUNDEB;19.818,87
PREFEITURA MUNICIPAL DE INAJA;10.001;ADMINISTRAÇÃO DO DEPARTAMENTO DE EDUCAÇÃO;2.101;MANUTENÇÃO DA SECRETARIA MUNICIPAL DE EDUCAÇÃO;2;ADMINISTRAÇÃO E PLANEJAMENTO;12;Educação;361;Ensino Fundamental;253;3.3.90.30.00.00.00.00;MATERIAL DE CONSUMO;00104.00104.01.01.00.00.1.500.1001;DEMAIS IMPOSTOS VINCULADOS À EDUCAÇÃO BÁSICA;6.282,75
PREFEITURA MUNICIPAL DE INAJA;10.001;ADMINISTRAÇÃO DO DEPARTAMENTO DE EDUCAÇÃO;2.101;MANUTENÇÃO DA SECRETARIA MUNICIPAL DE EDUCAÇÃO;2;ADMINISTRAÇÃO E PLANEJAMENTO;12;Educação;361;Ensino Fundamental;254;3.3.90.36.00.00.00.00;OUTROS SERVIÇOS DE TERCEIROS-PESSOA FÍSICA;00103.00103.01.01.00.00.1.500.1001;5% SOBRE TRANSFERÊNCIAS CONSTITUCIONAIS FUNDEB;2.660,00
PREFEITURA MUNICIPAL DE INAJA;10.001;ADMINISTRAÇÃO DO DEPARTAMENTO DE EDUCAÇÃO;2.101;MANUTENÇÃO DA SECRETARIA MUNICIPAL DE EDUCAÇÃO;2;ADMINISTRAÇÃO E PLANEJAMENTO;12;Educação;361;Ensino Fundamental;254;3.3.90.36.00.00.00.00;OUTROS SERVIÇOS DE TERCEIROS-PESSOA FÍSICA;00104.00104.01.01.00.00.1.500.1001;DEMAIS IMPOSTOS VINCULADOS À EDUCAÇÃO BÁSICA;3.000,00
PREFEITURA MUNICIPAL DE INAJA;10.001;ADMINISTRAÇÃO DO DEPARTAMENTO DE EDUCAÇÃO;2.101;MANUTENÇÃO DA SECRETARIA MUNICIPAL DE EDUCAÇÃO;2;ADMINISTRAÇÃO E PLANEJAMENTO;12;Educação;361;Ensino Fundamental;255;3.3.90.39.00.00.00.00;OUTROS SERVIÇOS DE TERCEIROS-PESSOA JURÍDICA;00103.00103.01.01.00.00.1.500.1001;5% SOBRE TRANSFERÊNCIAS CONSTITUCIONAIS FUNDEB;5.485,78
PREFEITURA MUNICIPAL DE INAJA;10.001;ADMINISTRAÇÃO DO DEPARTAMENTO DE EDUCAÇÃO;2.101;MANUTENÇÃO DA SECRETARIA MUNICIPAL DE EDUCAÇÃO;2;ADMINISTRAÇÃO E PLANEJAMENTO;12;Educação;361;Ensino Fundamental;255;3.3.90.39.00.00.00.00;OUTROS SERVIÇOS DE TERCEIROS-PESSOA JURÍDICA;00104.00104.01.01.00.00.1.500.1001;DEMAIS IMPOSTOS VINCULADOS À EDUCAÇÃO BÁSICA;3.051,00
PREFEITURA MUNICIPAL DE INAJA;10.001;ADMINISTRAÇÃO DO DEPARTAMENTO DE EDUCAÇÃO;2.101;MANUTENÇÃO DA SECRETARIA MUNICIPAL DE EDUCAÇÃO;2;ADMINISTRAÇÃO E PLANEJAMENTO;12;Educação;361;Ensino Fundamental;256;4.4.90.52.00.00.00.00;EQUIPAMENTOS E MATERIAL PERMANENTE;00104.00104.01.01.00.00.1.500.1001;DEMAIS IMPOSTOS VINCULADOS À EDUCAÇÃO BÁSICA;10.000,00
PREFEITURA MUNICIPAL DE INAJA;10.001;ADMINISTRAÇÃO DO DEPARTAMENTO DE EDUCAÇÃO;1.101;CONSTRUÇÃO, REFORMAS E/OU MELHORIAS DE SALAS DE AULAS;10;DESENVOLVIMENTO DA EDUCAÇÃO;12;Educação;361;Ensino Fundamental;257;4.4.90.51.00.00.00.00;OBRAS E INSTALAÇÕES;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);15.000,00
PREFEITURA MUNICIPAL DE INAJA;10.001;ADMINISTRAÇÃO DO DEPARTAMENTO DE EDUCAÇÃO;1.115;CONSTRUÇÃO DA ESCOLA MUNICIPAL;10;DESENVOLVIMENTO DA EDUCAÇÃO;12;Educação;361;Ensino Fundamental;259;4.4.90.51.00.00.00.00;OBRAS E INSTALAÇÕES;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);50.000,00
PREFEITURA MUNICIPAL DE INAJA;10.001;ADMINISTRAÇÃO DO DEPARTAMENTO DE EDUCAÇÃO;2.102;MANUTENÇÃO E DESENVOLVIMENTO DO ENSINO FUNDAMENTAL;10;DESENVOLVIMENTO DA EDUCAÇÃO;12;Educação;361;Ensino Fundamental;260;3.1.90.04.00.00.00.00;CONTRATAÇÃO POR TEMPO DETERMINADO;00101.00101.02.01.00.00.1.540.1070;TRANSFERÊNCIA DO FUNDEB 60% / FUNDEB MÍNIMO 70% - INCISO XI DO ART. 212-A DA CF;5.000,00
PREFEITURA MUNICIPAL DE INAJA;10.001;ADMINISTRAÇÃO DO DEPARTAMENTO DE EDUCAÇÃO;2.102;MANUTENÇÃO E DESENVOLVIMENTO DO ENSINO FUNDAMENTAL;10;DESENVOLVIMENTO DA EDUCAÇÃO;12;Educação;361;Ensino Fundamental;261;3.1.90.11.00.00.00.00;VENCIMENTOS E VANTAGENS FIXAS-PESSOAL CIVIL;00101.00101.02.01.00.00.1.540.1070;TRANSFERÊNCIA DO FUNDEB 60% / FUNDEB MÍNIMO 70% - INCISO XI DO ART. 212-A DA CF;1.155.291,50
PREFEITURA MUNICIPAL DE INAJA;10.001;ADMINISTRAÇÃO DO DEPARTAMENTO DE EDUCAÇÃO;2.102;MANUTENÇÃO E DESENVOLVIMENTO DO ENSINO FUNDAMENTAL;10;DESENVOLVIMENTO DA EDUCAÇÃO;12;Educação;361;Ensino Fundamental;261;3.1.90.11.00.00.00.00;VENCIMENTOS E VANTAGENS FIXAS-PESSOAL CIVIL;00102.00102.02.01.00.00.1.540.0000;TRANSFERÊNCIA DO FUNDEB 40% / FUNDEB MÁXIMO 30% - INCISO XI DO ART. 212-A DA CF;373.000,00
PREFEITURA MUNICIPAL DE INAJA;10.001;ADMINISTRAÇÃO DO DEPARTAMENTO DE EDUCAÇÃO;2.102;MANUTENÇÃO E DESENVOLVIMENTO DO ENSINO FUNDAMENTAL;10;DESENVOLVIMENTO DA EDUCAÇÃO;12;Educação;361;Ensino Fundamental;261;3.1.90.11.00.00.00.00;VENCIMENTOS E VANTAGENS FIXAS-PESSOAL CIVIL;01080.01080.02.01.00.00.1.546.1070;TRANSFERÊNCIAS DO FUNDEB - COMPLEMENTAÇÃO DA UNIÃO – ETI;18.930,71
PREFEITURA MUNICIPAL DE INAJA;10.001;ADMINISTRAÇÃO DO DEPARTAMENTO DE EDUCAÇÃO;2.102;MANUTENÇÃO E DESENVOLVIMENTO DO ENSINO FUNDAMENTAL;10;DESENVOLVIMENTO DA EDUCAÇÃO;12;Educação;361;Ensino Fundamental;261;3.1.90.11.00.00.00.00;VENCIMENTOS E VANTAGENS FIXAS-PESSOAL CIVIL;01080.01080.02.01.00.00.2.546.1070;TRANSFERÊNCIAS DO FUNDEB - COMPLEMENTAÇÃO DA UNIÃO – ETI;16.931,23
PREFEITURA MUNICIPAL DE INAJA;10.001;ADMINISTRAÇÃO DO DEPARTAMENTO DE EDUCAÇÃO;2.102;MANUTENÇÃO E DESENVOLVIMENTO DO ENSINO FUNDAMENTAL;10;DESENVOLVIMENTO DA EDUCAÇÃO;12;Educação;361;Ensino Fundamental;262;3.1.91.13.00.00.00.00;CONTRIBUIÇÕES PATRONAIS;00101.00101.02.01.00.00.1.540.1070;TRANSFERÊNCIA DO FUNDEB 60% / FUNDEB MÍNIMO 70% - INCISO XI DO ART. 212-A DA CF;98.823,29
